month,origin_country,destination_country,flights
03,Switzerland,Russia,330
03,Switzerland,Turkey,309
03,Switzerland,Sweden,297
03,Switzerland,Poland,280
03,Switzerland,Denmark,270
03,Switzerland,Serbia,260
03,Switzerland,United Arab Emirates,234
03,Switzerland,Greece,212
03,Switzerland,Luxembourg,170
03,Switzerland,Israel,166
03,Switzerland,Czech Republic,140
03,Switzerland,Ireland,129
03,Switzerland,Hungary,128
03,Switzerland,Finland,117
03,Switzerland,Morocco,108
03,Switzerland,Norway,105
03,Switzerland,Egypt,97
03,Switzerland,China,89
03,Switzerland,Canada,84
03,Switzerland,Slovenia,83
03,Switzerland,Qatar,82
03,Switzerland,Ukraine,80
03,Switzerland,Thailand,75
03,Switzerland,Croatia,72
03,Switzerland,Singapore,63
03,Switzerland,India,63
03,Switzerland,Hong Kong,62
03,Switzerland,Malta,55
03,Switzerland,Macedonia,48
03,Switzerland,South Africa,47
03,Switzerland,Latvia,47
03,Switzerland,Romania,47
03,Switzerland,Tunisia,46
03,Switzerland,Brazil,41
03,Switzerland,Lebanon,36
03,Switzerland,Saudi Arabia,36
03,Switzerland,Oman,32
03,Switzerland,Japan,32
03,Switzerland,Bulgaria,25
03,Switzerland,Algeria,24
03,Switzerland,Kenya,22
03,Switzerland,Cyprus,22
03,Switzerland,Montenegro,19
03,Switzerland,South Korea,14
03,Switzerland,Iceland,14
03,Switzerland,Jordan,14
03,Switzerland,Maldives,13
03,Switzerland,Slovakia,12
03,Switzerland,Kuwait,11
03,Switzerland,Belarus,11
03,Switzerland,Jersey,11
03,Switzerland,Mexico,10
03,Switzerland,Mauritius,10
03,Switzerland,Moldova,10
03,Switzerland,Costa Rica,10
03,Switzerland,Cuba,9
03,Switzerland,Dominican Republic,9
03,Switzerland,Isle of Man,7
03,Switzerland,Estonia,7
03,Switzerland,Lithuania,5
03,Switzerland,Bosnia and Herzegovina,4
03,Switzerland,Bahamas,4
03,Switzerland,Senegal,2
03,Switzerland,Malaysia,2
03,Switzerland,Turks and Caicos Islands,1
03,Switzerland,Antigua and Barbuda,1
03,Switzerland,Azerbaijan,1
03,Switzerland,Venezuela,1
03,Switzerland,Turkmenistan,1
03,Switzerland,Saint Vincent and the Grenadines,1
03,Switzerland,Gibraltar,1
03,Switzerland,Armenia,1
03,Switzerland,Equatorial Guinea,1
03,Switzerland,Congo (Kinshasa),1
03,Switzerland,Tanzania,1
03,Switzerland,Georgia,1
03,Switzerland,Kazakhstan,1
03,Switzerland,Western Sahara,1
03,Switzerland,Namibia,1
03,Switzerland,Guernsey,1
03,Syria,Russia,9
03,Syria,Sudan,4
03,Syria,Algeria,2
03,Syria,Armenia,2
03,Syria,Libya,1
03,Taiwan,Netherlands,49
03,Taiwan,Austria,32
03,Taiwan,France,31
03,Taiwan,Germany,30
03,Taiwan,Turkey,28
03,Taiwan,United Kingdom,19
03,Taiwan,Italy,9
03,Taiwan,Azerbaijan,1
03,Tajikistan,Turkey,23
03,Tajikistan,Germany,5
03,Tajikistan,Georgia,1
03,Tajikistan,United States,1
03,Tajikistan,Switzerland,1
03,Tanzania,Turkey,39
03,Tanzania,Netherlands,29
03,Tanzania,Switzerland,21
03,Tanzania,Italy,15
03,Tanzania,Israel,15
03,Tanzania,Germany,13
03,Tanzania,Russia,3
03,Tanzania,Poland,3
03,Tanzania,Lebanon,1
03,Thailand,Germany,141
03,Thailand,United Kingdom,137
03,Thailand,Finland,114
03,Thailand,Sweden,104
03,Thailand,Turkey,80
03,Thailand,Switzerland,76
03,Thailand,Austria,67
03,Thailand,Denmark,67
03,Thailand,France,60
03,Thailand,Norway,45
03,Thailand,Netherlands,45
03,Thailand,Italy,42
03,Thailand,Israel,26
03,Thailand,Belgium,23
03,Thailand,Ukraine,16
03,Thailand,Poland,6
03,Thailand,Azerbaijan,3
03,Thailand,Russia,2
03,Togo,Morocco,15
03,Togo,United States,14
03,Togo,France,11
03,Togo,Belgium,5
03,Tunisia,France,872
03,Tunisia,Germany,202
03,Tunisia,Saudi Arabia,186
03,Tunisia,Italy,186
03,Tunisia,Turkey,130
03,Tunisia,Morocco,105
03,Tunisia,Malta,71
03,Tunisia,Belgium,70
03,Tunisia,Switzerland,51
03,Tunisia,Egypt,50
03,Tunisia,United Kingdom,44
03,Tunisia,Spain,41
03,Tunisia,Libya,32
03,Tunisia,Qatar,31
03,Tunisia,Jordan,17
03,Tunisia,Lebanon,13
03,Tunisia,Austria,12
03,Tunisia,Luxembourg,10
03,Tunisia,Netherlands,10
03,Tunisia,Algeria,8
03,Tunisia,United Arab Emirates,8
03,Tunisia,Canada,6
03,Tunisia,Russia,6
03,Tunisia,Finland,5
03,Tunisia,Denmark,5
03,Tunisia,Portugal,5
03,Tunisia,Serbia,4
03,Tunisia,Czech Republic,3
03,Tunisia,Greece,3
03,Tunisia,Iran,2
03,Tunisia,Croatia,1
03,Tunisia,Ukraine,1
03,Turkey,Turkey,31359
03,Turkey,Germany,2751
03,Turkey,Iran,1147
03,Turkey,Saudi Arabia,1078
03,Turkey,Russia,842
03,Turkey,United Kingdom,711
03,Turkey,France,661
03,Turkey,Italy,652
03,Turkey,Ukraine,595
03,Turkey,Israel,523
03,Turkey,Iraq,411
03,Turkey,Netherlands,397
03,Turkey,Spain,369
03,Turkey,United Arab Emirates,359
03,Turkey,Egypt,334
03,Turkey,Azerbaijan,303
03,Turkey,Switzerland,297
03,Turkey,Greece,294
03,Turkey,United States,294
03,Turkey,Qatar,292
03,Turkey,Austria,292
03,Turkey,Lebanon,271
03,Turkey,Belgium,260
03,Turkey,Algeria,257
03,Turkey,Kuwait,234
03,Turkey,Denmark,222
03,Turkey,Georgia,220
03,Turkey,Kazakhstan,220
03,Turkey,Romania,213
03,Turkey,Sweden,207
03,Turkey,Jordan,202
03,Turkey,Serbia,196
03,Turkey,Czech Republic,134
03,Turkey,Tunisia,124
03,Turkey,Hungary,123
03,Turkey,Bahrain,109
03,Turkey,Norway,109
03,Turkey,Bulgaria,108
03,Turkey,Turkmenistan,104
03,Turkey,Uzbekistan,98
03,Turkey,Pakistan,97
03,Turkey,Libya,95
03,Turkey,China,93
03,Turkey,Morocco,92
03,Turkey,Portugal,90
03,Turkey,Albania,87
03,Turkey,Finland,85
03,Turkey,Macedonia,84
03,Turkey,Moldova,83
03,Turkey,Bosnia and Herzegovina,83
03,Turkey,Thailand,80
03,Turkey,Nigeria,80
03,Turkey,South Korea,79
03,Turkey,Afghanistan,78
03,Turkey,Croatia,76
03,Turkey,Poland,76
03,Turkey,India,75
03,Turkey,Ireland,69
03,Turkey,South Africa,65
03,Turkey,Malta,62
03,Turkey,Tanzania,57
03,Turkey,Belarus,56
03,Turkey,Slovenia,54
03,Turkey,Singapore,50
03,Turkey,Kenya,44
03,Turkey,Montenegro,41
03,Turkey,Canada,40
03,Turkey,Oman,36
03,Turkey,Sudan,36
03,Turkey,Indonesia,35
03,Turkey,Ethiopia,34
03,Turkey,Philippines,32
03,Turkey,Lithuania,32
03,Turkey,Japan,31
03,Turkey,Malaysia,31
03,Turkey,Rwanda,31
03,Turkey,Cameroon,31
03,Turkey,Ghana,31
03,Turkey,Vietnam,31
03,Turkey,Maldives,31
03,Turkey,Estonia,29
03,Turkey,Luxembourg,29
03,Turkey,Taiwan,28
03,Turkey,Hong Kong,28
03,Turkey,Mauritania,27
03,Turkey,Congo (Kinshasa),26
03,Turkey,Latvia,25
03,Turkey,Djibouti,25
03,Turkey,Brazil,24
03,Turkey,Nepal,22
03,Turkey,Tajikistan,22
03,Turkey,Mauritius,21
03,Turkey,Armenia,20
03,Turkey,Benin,19
03,Turkey,Eritrea,18
03,Turkey,Burkina Faso,18
03,Turkey,Slovakia,16
03,Turkey,Colombia,14
03,Turkey,Cuba,13
03,Turkey,Seychelles,13
03,Turkey,Niger,13
03,Turkey,Mali,9
03,Turkey,Senegal,8
03,Turkey,Uganda,6
03,Turkey,Iceland,3
03,Turkey,Liberia,1
03,Turkmenistan,Turkey,101
03,Turkmenistan,United Kingdom,26
03,Turkmenistan,Azerbaijan,21
03,Turkmenistan,Germany,14
03,Turkmenistan,Luxembourg,9
03,Turkmenistan,Ukraine,7
03,Turkmenistan,France,5
03,Turkmenistan,Armenia,4
03,Turkmenistan,Bulgaria,3
03,Turkmenistan,Czech Republic,3
03,Turkmenistan,Georgia,2
03,Turkmenistan,Hungary,2
03,Turkmenistan,Austria,2
03,Turkmenistan,Denmark,1
03,Turkmenistan,Russia,1
03,Turkmenistan,Belgium,1
03,Turkmenistan,Portugal,1
03,Turkmenistan,Italy,1
03,Uganda,Turkey,35
03,Uganda,Belgium,34
03,Uganda,Netherlands,31
03,Uganda,Germany,1
03,Uganda,Morocco,1
03,Uganda,Israel,1
03,Ukraine,Ukraine,1255
03,Ukraine,Egypt,575
03,Ukraine,Turkey,573
03,Ukraine,Poland,491
03,Ukraine,Germany,409
03,Ukraine,Belarus,339
03,Ukraine,Italy,244
03,Ukraine,Israel,228
03,Ukraine,Austria,168
03,Ukraine,United Arab Emirates,161
03,Ukraine,France,113
03,Ukraine,Latvia,109
03,Ukraine,Georgia,104
03,Ukraine,Netherlands,104
03,Ukraine,United Kingdom,100
03,Ukraine,Kazakhstan,96
03,Ukraine,Switzerland,79
03,Ukraine,Lithuania,78
03,Ukraine,Spain,69
03,Ukraine,Azerbaijan,66
03,Ukraine,Czech Republic,65
03,Ukraine,Hungary,64
03,Ukraine,Qatar,55
03,Ukraine,Sweden,50
03,Ukraine,Armenia,50
03,Ukraine,Belgium,44
03,Ukraine,Bulgaria,40
03,Ukraine,Cyprus,39
03,Ukraine,Moldova,31
03,Ukraine,Greece,31
03,Ukraine,United States,29
03,Ukraine,Finland,27
03,Ukraine,Iran,26
03,Ukraine,Estonia,25
03,Ukraine,Jordan,23
03,Ukraine,China,22
03,Ukraine,Romania,20
03,Ukraine,Slovakia,18
03,Ukraine,Thailand,16
03,Ukraine,Slovenia,15
03,Ukraine,Denmark,14
03,Ukraine,Serbia,12
03,Ukraine,Lebanon,9
03,Ukraine,Sri Lanka,9
03,Ukraine,Ethiopia,4
03,Ukraine,Afghanistan,2
03,Ukraine,Canada,2
03,Ukraine,Kuwait,2
03,Ukraine,Ireland,1
03,Ukraine,Tunisia,1
03,Ukraine,Malta,1
03,Ukraine,Portugal,1
03,Ukraine,Uzbekistan,1
03,United Arab Emirates,United Kingdom,969
03,United Arab Emirates,Russia,730
03,United Arab Emirates,Germany,711
03,United Arab Emirates,United States,427
03,United Arab Emirates,Turkey,378
03,United Arab Emirates,Italy,349
03,United Arab Emirates,France,282
03,United Arab Emirates,Azerbaijan,255
03,United Arab Emirates,Switzerland,234
03,United Arab Emirates,Lebanon,228
03,United Arab Emirates,Netherlands,185
03,United Arab Emirates,Spain,184
03,United Arab Emirates,Ukraine,158
03,United Arab Emirates,Georgia,137
03,United Arab Emirates,Belgium,132
03,United Arab Emirates,Ireland,121
03,United Arab Emirates,Czech Republic,98
03,United Arab Emirates,Romania,81
03,United Arab Emirates,Greece,81
03,United Arab Emirates,Sweden,76
03,United Arab Emirates,Morocco,75
03,United Arab Emirates,Armenia,71
03,United Arab Emirates,Poland,69
03,United Arab Emirates,Austria,67
03,United Arab Emirates,Serbia,62
03,United Arab Emirates,Cyprus,54
03,United Arab Emirates,Bulgaria,54
03,United Arab Emirates,Finland,51
03,United Arab Emirates,Algeria,49
03,United Arab Emirates,Hungary,44
03,United Arab Emirates,Canada,39
03,United Arab Emirates,Denmark,37
03,United Arab Emirates,Portugal,34
03,United Arab Emirates,Norway,32
03,United Arab Emirates,Bosnia and Herzegovina,30
03,United Arab Emirates,Croatia,24
03,United Arab Emirates,Slovakia,20
03,United Arab Emirates,Latvia,15
03,United Arab Emirates,Macedonia,15
03,United Arab Emirates,Belarus,13
03,United Arab Emirates,Luxembourg,11
03,United Arab Emirates,Lithuania,7
03,United Arab Emirates,Tunisia,7
03,United Arab Emirates,Kazakhstan,6
03,United Arab Emirates,Moldova,5
03,United Arab Emirates,Malta,4
03,United Arab Emirates,Montenegro,3
03,United Arab Emirates,Kuwait,1
03,United Arab Emirates,Senegal,1
03,United Kingdom,United Kingdom,22817
03,United Kingdom,Spain,8740
03,United Kingdom,Germany,6467
03,United Kingdom,France,5263
03,United Kingdom,Ireland,4647
03,United Kingdom,Italy,4329
03,United Kingdom,Netherlands,4289
03,United Kingdom,United States,3810
03,United Kingdom,Switzerland,3017
03,United Kingdom,Poland,1930
03,United Kingdom,Portugal,1758
03,United Kingdom,Denmark,1268
03,United Kingdom,Belgium,1034
03,United Kingdom,Austria,1023
03,United Kingdom,United Arab Emirates,986
03,United Kingdom,Norway,984
03,United Kingdom,Sweden,919
03,United Kingdom,Jersey,766
03,United Kingdom,Turkey,726
03,United Kingdom,Romania,700
03,United Kingdom,Czech Republic,650
03,United Kingdom,Isle of Man,618
03,United Kingdom,Guernsey,616
03,United Kingdom,Hungary,558
03,United Kingdom,Iceland,543
03,United Kingdom,Canada,520
03,United Kingdom,India,511
03,United Kingdom,Greece,495
03,United Kingdom,Cyprus,479
03,United Kingdom,Morocco,410
03,United Kingdom,Bulgaria,383
03,United Kingdom,Finland,373
03,United Kingdom,Malta,372
03,United Kingdom,Qatar,346
03,United Kingdom,Luxembourg,334
03,United Kingdom,Russia,324
03,United Kingdom,Hong Kong,301
03,United Kingdom,Israel,269
03,United Kingdom,Lithuania,267
03,United Kingdom,China,262
03,United Kingdom,Egypt,237
03,United Kingdom,Singapore,231
03,United Kingdom,South Africa,225
03,United Kingdom,Latvia,220
03,United Kingdom,Slovakia,166
03,United Kingdom,Saudi Arabia,158
03,United Kingdom,Japan,156
03,United Kingdom,Mexico,155
03,United Kingdom,Barbados,144
03,United Kingdom,Thailand,135
03,United Kingdom,Oman,116
03,United Kingdom,Nigeria,102
03,United Kingdom,Cape Verde,101
03,United Kingdom,Ukraine,100
03,United Kingdom,Pakistan,99
03,United Kingdom,Bahrain,94
03,United Kingdom,Malaysia,92
03,United Kingdom,South Korea,91
03,United Kingdom,Lebanon,91
03,United Kingdom,Brazil,88
03,United Kingdom,Gibraltar,85
03,United Kingdom,Croatia,81
03,United Kingdom,Kuwait,78
03,United Kingdom,Slovenia,69
03,United Kingdom,Jamaica,67
03,United Kingdom,Serbia,64
03,United Kingdom,Kenya,62
03,United Kingdom,Jordan,62
03,United Kingdom,Saint Lucia,60
03,United Kingdom,Antigua and Barbuda,51
03,United Kingdom,Argentina,49
03,United Kingdom,Algeria,48
03,United Kingdom,Dominican Republic,47
03,United Kingdom,Tunisia,44
03,United Kingdom,Moldova,42
03,United Kingdom,Estonia,41
03,United Kingdom,Gambia,40
03,United Kingdom,Mauritius,39
03,United Kingdom,Sri Lanka,39
03,United Kingdom,Cuba,38
03,United Kingdom,Iran,35
03,United Kingdom,Vietnam,33
03,United Kingdom,Ethiopia,32
03,United Kingdom,Colombia,31
03,United Kingdom,Ghana,31
03,United Kingdom,Albania,29
03,United Kingdom,Kazakhstan,27
03,United Kingdom,Turkmenistan,27
03,United Kingdom,Bermuda,26
03,United Kingdom,Bahamas,22
03,United Kingdom,Azerbaijan,21
03,United Kingdom,Georgia,21
03,United Kingdom,Macedonia,19
03,United Kingdom,Taiwan,19
03,United Kingdom,Chile,18
03,United Kingdom,Bangladesh,18
03,United Kingdom,Costa Rica,17
03,United Kingdom,Montenegro,16
03,United Kingdom,Indonesia,14
03,United Kingdom,Belarus,13
03,United Kingdom,Iraq,11
03,United Kingdom,Angola,11
03,United Kingdom,Maldives,11
03,United Kingdom,Uzbekistan,11
03,United Kingdom,Faroe Islands,7
03,United Kingdom,Australia,7
03,United Kingdom,Netherlands Antilles,4
03,United Kingdom,Seychelles,4
03,United Kingdom,Trinidad and Tobago,3
03,United Kingdom,Afghanistan,2
03,United Kingdom,Rwanda,1
03,United Kingdom,Armenia,1
03,United Kingdom,Senegal,1
03,United Kingdom,Macau,1
03,United Kingdom,Philippines,1
03,United Kingdom,Mali,1
03,United Kingdom,Turks and Caicos Islands,1
03,United Kingdom,Belize,1
03,United States,United Kingdom,3881
03,United States,Germany,1987
03,United States,France,1361
03,United States,Netherlands,963
03,United States,Ireland,636
03,United States,Spain,616
03,United States,United Arab Emirates,579
03,United States,Italy,526
03,United States,Switzerland,485
03,United States,Belgium,401
03,United States,Qatar,344
03,United States,Turkey,309
03,United States,Israel,254
03,United States,Denmark,199
03,United States,India,197
03,United States,Portugal,170
03,United States,Luxembourg,169
03,United States,Russia,157
03,United States,Sweden,152
03,United States,Norway,101
03,United States,Austria,101
03,United States,Poland,90
03,United States,Saudi Arabia,76
03,United States,Morocco,55
03,United States,China,45
03,United States,Bahrain,42
03,United States,Finland,41
03,United States,Jordan,39
03,United States,Ghana,37
03,United States,Kuwait,32
03,United States,South Africa,31
03,United States,Egypt,30
03,United States,Ethiopia,30
03,United States,Hong Kong,30
03,United States,Greece,30
03,United States,Ukraine,28
03,United States,Azerbaijan,25
03,United States,Senegal,23
03,United States,Nigeria,20
03,United States,Togo,14
03,United States,Serbia,12
03,United States,Romania,10
03,United States,Cape Verde,7
03,United States,Angola,4
03,United States,Jersey,3
03,United States,Czech Republic,2
03,United States,Latvia,2
03,United States,Uzbekistan,2
03,United States,Hungary,1
03,United States,Canada,1
03,United States,Cyprus,1
03,United States,Estonia,1
03,United States,Lebanon,1
03,United States,Tajikistan,1
03,United States,Iceland,1
03,United States,Slovakia,1
03,Uruguay,Spain,40
03,Uzbekistan,Turkey,92
03,Uzbekistan,Germany,20
03,Uzbekistan,Israel,14
03,Uzbekistan,Austria,13
03,Uzbekistan,Azerbaijan,11
03,Uzbekistan,United Kingdom,11
03,Uzbekistan,Italy,8
03,Uzbekistan,Latvia,7
03,Uzbekistan,Russia,6
03,Uzbekistan,Spain,6
03,Uzbekistan,France,5
03,Uzbekistan,United States,2
03,Uzbekistan,Switzerland,1
03,Uzbekistan,Georgia,1
03,Uzbekistan,Lebanon,1
03,Uzbekistan,Denmark,1
03,Uzbekistan,Serbia,1
03,Uzbekistan,Ukraine,1
03,Venezuela,Spain,38
03,Venezuela,France,23
03,Venezuela,Turkey,14
03,Venezuela,Belgium,2
03,Venezuela,Morocco,1
03,Vietnam,France,60
03,Vietnam,Germany,51
03,Vietnam,United Kingdom,38
03,Vietnam,Turkey,32
03,Vietnam,Finland,7
03,Vietnam,Sweden,7
03,Vietnam,Denmark,2
03,Vietnam,Poland,2
03,Vietnam,Belgium,1
03,Vietnam,Switzerland,1
03,Western Sahara,Morocco,117
03,Western Sahara,Spain,42
03,Western Sahara,Western Sahara,42
03,Western Sahara,France,4
03,Western Sahara,Algeria,2
03,Western Sahara,Tunisia,1
04,Albania,United Kingdom,1
04,Brazil,Portugal,1
04,Canada,Germany,1
04,Colombia,Spain,1
04,Guadeloupe,France,1
04,Guinea-Bissau,Portugal,1
04,Italy,Italy,1
04,Japan,United Kingdom,1
04,Kuwait,Turkey,2
04,Martinique,France,1
04,Morocco,Morocco,2
04,Morocco,Egypt,1
04,Qatar,Russia,1
04,Russia,Turkey,1
04,Saudi Arabia,United Kingdom,1
04,Senegal,France,1
04,Spain,France,1
04,United Arab Emirates,Germany,1
04,United Arab Emirates,Italy,1
04,United Arab Emirates,Russia,1
04,United States,United Kingdom,7
04,United States,France,3
04,United States,Netherlands,2
04,United States,Belgium,1
04,United States,Russia,1
04,United States,United Arab Emirates,1
04,United States,Italy,1
05,Algeria,Saudi Arabia,1
05,Canada,Germany,1
05,Czech Republic,Czech Republic,1
05,Denmark,Turkey,1
05,Iran,Turkey,1
05,Italy,Spain,1
05,Poland,Greece,1
05,Saudi Arabia,Algeria,1
05,Turkey,Jordan,1
05,Turkey,Turkey,1
05,Turkey,Iran,1
05,Turkey,Qatar,1
05,Turkey,Saudi Arabia,1
05,United Kingdom,Ireland,1
05,United Kingdom,Spain,1
05,United States,France,1
06,Afghanistan,Turkey,73
06,Afghanistan,Azerbaijan,36
06,Afghanistan,Romania,9
06,Afghanistan,Bulgaria,9
06,Afghanistan,Georgia,6
06,Afghanistan,Germany,5
06,Afghanistan,Netherlands,4
06,Afghanistan,Belgium,2
06,Afghanistan,Lithuania,1
06,Afghanistan,Croatia,1
06,Afghanistan,Spain,1
06,Afghanistan,Norway,1
06,Albania,Italy,524
06,Albania,Turkey,120
06,Albania,Poland,64
06,Albania,Austria,62
06,Albania,Germany,60
06,Albania,Greece,53
06,Albania,Serbia,41
06,Albania,United Kingdom,41
06,Albania,Slovenia,32
06,Albania,Belgium,17
06,Albania,France,16
06,Albania,Hungary,15
06,Albania,Netherlands,13
06,Albania,Ukraine,13
06,Albania,Czech Republic,10
06,Albania,Sweden,9
06,Albania,Norway,8
06,Albania,Belarus,8
06,Albania,Denmark,5
06,Albania,Israel,4
06,Albania,Finland,3
06,Albania,Croatia,2
06,Albania,Slovakia,2
06,Albania,Switzerland,1
06,Albania,Jordan,1
06,Albania,Montenegro,1
06,Albania,Kuwait,1
06,Algeria,France,1548
06,Algeria,Spain,355
06,Algeria,Saudi Arabia,269
06,Algeria,Turkey,220
06,Algeria,Italy,87
06,Algeria,Germany,72
06,Algeria,Morocco,68
06,Algeria,United Kingdom,49
06,Algeria,Egypt,43
06,Algeria,United Arab Emirates,40
06,Algeria,Belgium,36
06,Algeria,Canada,34
06,Algeria,Switzerland,33
06,Algeria,Jordan,31
06,Algeria,Qatar,30
06,Algeria,Portugal,17
06,Algeria,Austria,13
06,Algeria,Lebanon,12
06,Algeria,China,8
06,Algeria,Russia,5
06,Algeria,Hungary,5
06,Algeria,Netherlands,3
06,Algeria,Tunisia,2
06,Algeria,Syria,2
06,Algeria,Georgia,1
06,Algeria,Lithuania,1
06,Algeria,Algeria,1
06,Algeria,Luxembourg,1
06,Algeria,Macedonia,1
06,Algeria,Sweden,1
06,Algeria,Belarus,1
06,Algeria,Czech Republic,1
06,Algeria,Malta,1
06,Angola,Portugal,105
06,Angola,Germany,14
06,Angola,France,13
06,Angola,Netherlands,13
06,Angola,Morocco,10
06,Angola,United Kingdom,4
06,Angola,Italy,2
06,Angola,Switzerland,1
06,Angola,Belgium,1
06,Angola,Spain,1
06,Angola,Norway,1
06,Antigua and Barbuda,United Kingdom,40
06,Antigua and Barbuda,Italy,5
06,Argentina,Spain,145
06,Argentina,Italy,54
06,Argentina,United Kingdom,46
06,Argentina,Germany,35
06,Argentina,France,30
06,Argentina,Netherlands,25
06,Argentina,Switzerland,1
06,Armenia,Russia,542
06,Armenia,United Arab Emirates,72
06,Armenia,Ukraine,59
06,Armenia,Qatar,36
06,Armenia,Georgia,34
06,Armenia,Poland,30
06,Armenia,Austria,30
06,Armenia,France,27
06,Armenia,Iran,26
06,Armenia,Lebanon,19
06,Armenia,Greece,19
06,Armenia,Turkey,18
06,Armenia,Egypt,15
06,Armenia,Iraq,13
06,Armenia,Kazakhstan,12
06,Armenia,Israel,12
06,Armenia,Belarus,8
06,Armenia,Germany,8
06,Armenia,Belgium,5
06,Armenia,Turkmenistan,4
06,Armenia,Syria,4
06,Armenia,Czech Republic,4
06,Armenia,Sweden,1
06,Armenia,South Korea,1
06,Armenia,Italy,1
06,Armenia,Uzbekistan,1
06,Armenia,China,1
06,Armenia,Cyprus,1
06,Armenia,United Kingdom,1
06,Armenia,Switzerland,1
06,Aruba,Netherlands,9
06,Aruba,United Kingdom,4
06,Aruba,Belgium,3
06,Australia,United Kingdom,30
06,Austria,Germany,3250
06,Austria,Austria,1095
06,Austria,Italy,871
06,Austria,United Kingdom,761
06,Austria,Switzerland,695
06,Austria,Spain,647
06,Austria,France,639
06,Austria,Greece,559
06,Austria,Turkey,410
06,Austria,Russia,353
06,Austria,Netherlands,338
06,Austria,Croatia,289
06,Austria,Belgium,280
06,Austria,Romania,271
06,Austria,Ukraine,248
06,Austria,Poland,227
06,Austria,Bulgaria,218
06,Austria,Serbia,205
06,Austria,United States,161
06,Austria,Czech Republic,154
06,Austria,Israel,150
06,Austria,Sweden,145
06,Austria,Egypt,130
06,Austria,Hungary,124
06,Austria,Denmark,123
06,Austria,Luxembourg,100
06,Austria,Norway,96
06,Austria,Portugal,80
06,Austria,Cyprus,76
06,Austria,Bosnia and Herzegovina,71
06,Austria,Slovenia,71
06,Austria,Thailand,69
06,Austria,Iran,68
06,Austria,Finland,66
06,Austria,China,65
06,Austria,Montenegro,65
06,Austria,United Arab Emirates,64
06,Austria,Slovakia,64
06,Austria,Albania,61
06,Austria,Belarus,60
06,Austria,Moldova,56
06,Austria,Macedonia,55
06,Austria,Latvia,53
06,Austria,Qatar,51
06,Austria,Malta,48
06,Austria,Ireland,46
06,Austria,Jordan,43
06,Austria,Estonia,41
06,Austria,Taiwan,34
06,Austria,Lithuania,34
06,Austria,Ethiopia,30
06,Austria,Armenia,30
06,Austria,Iraq,30
06,Austria,Tunisia,27
06,Austria,Canada,26
06,Austria,South Korea,22
06,Austria,Japan,21
06,Austria,Hong Kong,20
06,Austria,Saudi Arabia,19
06,Austria,India,17
06,Austria,Kuwait,10
06,Austria,Georgia,9
06,Austria,Algeria,9
06,Austria,Iceland,7
06,Austria,Morocco,3
06,Austria,Jersey,3
06,Austria,Guernsey,3
06,Austria,Lebanon,3
06,Austria,Nigeria,1
06,Austria,Kazakhstan,1
06,Austria,Afghanistan,1
06,Azerbaijan,Azerbaijan,446
06,Azerbaijan,Russia,414
06,Azerbaijan,Turkey,355
06,Azerbaijan,United Arab Emirates,220
06,Azerbaijan,Kazakhstan,94
06,Azerbaijan,China,89
06,Azerbaijan,Ukraine,89
06,Azerbaijan,Iraq,84
06,Azerbaijan,Germany,75
06,Azerbaijan,Georgia,70
06,Azerbaijan,Iran,62
06,Azerbaijan,Qatar,58
06,Azerbaijan,Israel,44
06,Azerbaijan,Italy,32
06,Azerbaijan,Luxembourg,30
06,Azerbaijan,Kuwait,30
06,Azerbaijan,Netherlands,27
06,Azerbaijan,Saudi Arabia,27
06,Azerbaijan,Turkmenistan,25
06,Azerbaijan,Afghanistan,24
06,Azerbaijan,Hungary,21
06,Azerbaijan,Bahrain,20
06,Azerbaijan,Hong Kong,18
06,Azerbaijan,United States,18
06,Azerbaijan,Belarus,17
06,Azerbaijan,United Kingdom,15
06,Azerbaijan,Japan,13
06,Azerbaijan,Oman,13
06,Azerbaijan,France,12
06,Azerbaijan,Latvia,11
06,Azerbaijan,Uzbekistan,10
06,Azerbaijan,Singapore,10
06,Azerbaijan,Czech Republic,8
06,Azerbaijan,Austria,8
06,Azerbaijan,Malaysia,7
06,Azerbaijan,Bulgaria,7
06,Azerbaijan,Spain,4
06,Azerbaijan,South Korea,4
06,Azerbaijan,Belgium,3
06,Azerbaijan,Slovakia,3
06,Azerbaijan,Serbia,2
06,Azerbaijan,Switzerland,2
06,Azerbaijan,India,2
06,Azerbaijan,Finland,1
06,Azerbaijan,Nigeria,1
06,Azerbaijan,Canada,1
06,Azerbaijan,Kenya,1
06,Azerbaijan,Poland,1
06,Azerbaijan,Morocco,1
06,Bahamas,United Kingdom,19
06,Bahamas,France,2
06,Bahamas,Spain,1
06,Bahamas,Russia,1
06,Bahrain,Turkey,127
06,Bahrain,United Kingdom,90
06,Bahrain,Lebanon,55
06,Bahrain,Germany,45
06,Bahrain,Russia,33
06,Bahrain,France,31
06,Bahrain,Cyprus,30
06,Bahrain,Greece,29
06,Bahrain,Azerbaijan,20
06,Bahrain,Georgia,17
06,Bahrain,Italy,16
06,Bahrain,Morocco,15
06,Bahrain,Belgium,5
06,Bahrain,United States,2
06,Barbados,United Kingdom,69
06,Barbados,Netherlands,9
06,Barbados,Germany,4
06,Barbados,Belgium,1
06,Belarus,Ukraine,360
06,Belarus,Turkey,179
06,Belarus,Bulgaria,97
06,Belarus,Russia,91
06,Belarus,Germany,91
06,Belarus,Poland,82
06,Belarus,Italy,66
