month,origin_country,destination_country,flights
03,United Kingdom,Costa Rica,16
03,United Kingdom,Iraq,15
03,United Kingdom,Montenegro,13
03,United Kingdom,Indonesia,12
03,United Kingdom,Sri Lanka,12
03,United Kingdom,Puerto Rico,10
03,United Kingdom,Angola,10
03,United Kingdom,Uzbekistan,9
03,United Kingdom,Saint Helena,8
03,United Kingdom,Bosnia and Herzegovina,4
03,United Kingdom,Trinidad and Tobago,3
03,United Kingdom,Netherlands Antilles,2
03,United Kingdom,Georgia,2
03,United Kingdom,Chad,2
03,United Kingdom,Faroe Islands,2
03,United Kingdom,Benin,1
03,United Kingdom,Burkina Faso,1
03,United Kingdom,Congo (Brazzaville),1
03,United Kingdom,Cayman Islands,1
03,United Kingdom,Venezuela,1
03,United Kingdom,Armenia,1
03,United Kingdom,Equatorial Guinea,1
03,United Kingdom,Libya,1
03,United Kingdom,Seychelles,1
03,United Kingdom,Anguilla,1
03,United States,United Kingdom,3802
03,United States,Germany,2054
03,United States,France,1292
03,United States,Netherlands,948
03,United States,United Arab Emirates,702
03,United States,Spain,528
03,United States,Ireland,525
03,United States,Switzerland,488
03,United States,Italy,407
03,United States,Qatar,341
03,United States,Belgium,325
03,United States,Turkey,274
03,United States,Israel,231
03,United States,Denmark,207
03,United States,India,178
03,United States,Portugal,165
03,United States,Sweden,134
03,United States,Russia,134
03,United States,Luxembourg,129
03,United States,China,108
03,United States,Norway,98
03,United States,Austria,92
03,United States,Saudi Arabia,86
03,United States,Hong Kong,76
03,United States,Poland,62
03,United States,Finland,45
03,United States,Morocco,43
03,United States,Bahrain,41
03,United States,South Africa,35
03,United States,Jordan,34
03,United States,Kuwait,33
03,United States,Ghana,33
03,United States,Ethiopia,31
03,United States,Ukraine,29
03,United States,Senegal,26
03,United States,Egypt,22
03,United States,Greece,20
03,United States,Azerbaijan,19
03,United States,Nigeria,18
03,United States,Serbia,13
03,United States,Romania,11
03,United States,Pakistan,8
03,United States,Togo,8
03,United States,Cape Verde,7
03,United States,Latvia,6
03,United States,Angola,4
03,United States,United States,2
03,United States,Canada,2
03,United States,Lebanon,1
03,United States,Tunisia,1
03,United States,Iceland,1
03,United States,Bermuda,1
03,Uruguay,Spain,35
03,Uzbekistan,Turkey,80
03,Uzbekistan,Austria,21
03,Uzbekistan,Germany,18
03,Uzbekistan,Israel,13
03,Uzbekistan,Latvia,10
03,Uzbekistan,Azerbaijan,9
03,Uzbekistan,Italy,9
03,Uzbekistan,United Kingdom,9
03,Uzbekistan,Russia,5
03,Uzbekistan,France,4
03,Uzbekistan,Spain,4
03,Uzbekistan,Switzerland,1
03,Uzbekistan,Ukraine,1
03,Venezuela,Spain,33
03,Venezuela,France,24
03,Venezuela,Turkey,13
03,Venezuela,Portugal,9
03,Vietnam,France,58
03,Vietnam,Germany,41
03,Vietnam,United Kingdom,31
03,Vietnam,Turkey,31
03,Vietnam,Finland,4
03,Vietnam,Sweden,4
03,Vietnam,Poland,2
03,Virgin Islands,Denmark,5
03,Western Sahara,Morocco,93
03,Western Sahara,Western Sahara,43
03,Western Sahara,Spain,37
03,Western Sahara,Cote d'Ivoire,1
03,Western Sahara,Algeria,1
03,Western Sahara,Senegal,1
03,Western Sahara,Guinea,1
03,Zimbabwe,Portugal,3
04,Angola,Portugal,1
04,Belgium,Qatar,1
04,Brazil,Switzerland,1
04,Cameroon,Belgium,1
04,Canada,Germany,2
04,Canada,United Kingdom,1
04,Canada,Belgium,1
04,China,Germany,1
04,China,Belgium,1
04,Cote d'Ivoire,France,1
04,Cuba,France,1
04,Czech Republic,Egypt,1
04,Ecuador,Netherlands,1
04,Egypt,Canada,1
04,Gabon,Turkey,1
04,Georgia,Belarus,1
04,Guadeloupe,France,1
04,Iran,Austria,1
04,Iran,Greece,1
04,Japan,United Kingdom,1
04,Kuwait,Turkey,1
04,Martinique,France,1
04,Mexico,Spain,1
04,Mexico,France,1
04,Romania,Czech Republic,1
04,Russia,Dominican Republic,1
04,Russia,Turkey,1
04,Russia,United Arab Emirates,1
04,Saint Lucia,United Kingdom,1
04,Saudi Arabia,France,1
04,South Korea,France,1
04,Turkey,Turkey,1
04,United Arab Emirates,United States,2
04,United Arab Emirates,Italy,1
04,United Arab Emirates,Germany,1
04,United Arab Emirates,Finland,1
04,United States,Germany,7
04,United States,United Kingdom,6
04,United States,Netherlands,2
04,United States,France,2
04,United States,United Arab Emirates,2
04,United States,Ireland,2
04,United States,Switzerland,2
04,United States,Spain,2
04,United States,Italy,1
04,United States,Norway,1
04,United States,Qatar,1
04,United States,Turkey,1
05,Dominican Republic,Russia,1
05,Iceland,Estonia,1
05,Pakistan,Turkey,1
05,Saudi Arabia,Turkey,1
05,Turkey,Turkey,1
05,Turkey,Iraq,1
05,Turkey,India,1
05,United Kingdom,Russia,1
05,United Kingdom,United Kingdom,1
06,Afghanistan,Turkey,67
06,Afghanistan,Azerbaijan,39
06,Afghanistan,Romania,9
06,Afghanistan,Georgia,6
06,Afghanistan,Germany,3
06,Afghanistan,Netherlands,3
06,Afghanistan,Bulgaria,1
06,Afghanistan,Belgium,1
06,Afghanistan,Sweden,1
06,Albania,Italy,502
06,Albania,Turkey,113
06,Albania,Greece,65
06,Albania,Germany,62
06,Albania,Austria,61
06,Albania,Slovenia,42
06,Albania,Serbia,41
06,Albania,Poland,28
06,Albania,United Kingdom,25
06,Albania,France,16
06,Albania,Belgium,14
06,Albania,Netherlands,13
06,Albania,Ukraine,9
06,Albania,Hungary,8
06,Albania,Czech Republic,5
06,Albania,Belarus,2
06,Albania,Slovakia,2
06,Albania,Spain,1
06,Albania,Egypt,1
06,Albania,Iceland,1
06,Albania,Croatia,1
06,Albania,Montenegro,1
06,Algeria,France,1597
06,Algeria,Spain,310
06,Algeria,Saudi Arabia,254
06,Algeria,Turkey,192
06,Algeria,Italy,107
06,Algeria,Germany,68
06,Algeria,Morocco,62
06,Algeria,United Kingdom,46
06,Algeria,Belgium,42
06,Algeria,Egypt,39
06,Algeria,United Arab Emirates,38
06,Algeria,Qatar,30
06,Algeria,Jordan,28
06,Algeria,Canada,23
06,Algeria,Switzerland,22
06,Algeria,Portugal,19
06,Algeria,China,9
06,Algeria,Austria,9
06,Algeria,Lebanon,6
06,Algeria,Hungary,6
06,Algeria,Russia,4
06,Algeria,Western Sahara,2
06,Algeria,Syria,2
06,Algeria,Luxembourg,2
06,Algeria,Belarus,1
06,Algeria,Netherlands,1
06,Angola,Portugal,93
06,Angola,France,14
06,Angola,Germany,14
06,Angola,Netherlands,12
06,Angola,United Kingdom,10
06,Angola,Morocco,9
06,Angola,United States,8
06,Angola,Switzerland,2
06,Angola,Belgium,1
06,Antigua and Barbuda,United Kingdom,40
06,Argentina,Spain,142
06,Argentina,Italy,51
06,Argentina,Germany,32
06,Argentina,United Kingdom,30
06,Argentina,France,29
06,Argentina,Netherlands,21
06,Argentina,Morocco,1
06,Armenia,Russia,494
06,Armenia,Ukraine,52
06,Armenia,United Arab Emirates,48
06,Armenia,Iran,41
06,Armenia,Qatar,30
06,Armenia,Austria,29
06,Armenia,Georgia,27
06,Armenia,Poland,23
06,Armenia,Lebanon,20
06,Armenia,Greece,19
06,Armenia,Turkey,17
06,Armenia,France,17
06,Armenia,Kazakhstan,13
06,Armenia,Israel,9
06,Armenia,Belarus,9
06,Armenia,Egypt,6
06,Armenia,Belgium,4
06,Armenia,Iraq,4
06,Armenia,Montenegro,2
06,Armenia,Syria,2
06,Armenia,Romania,2
06,Armenia,Italy,1
06,Armenia,Macedonia,1
06,Armenia,Turkmenistan,1
06,Armenia,United Kingdom,1
06,Armenia,Cyprus,1
06,Armenia,Germany,1
06,Aruba,Netherlands,18
06,Aruba,United Kingdom,7
06,Austria,Germany,3233
06,Austria,Austria,1110
06,Austria,Italy,782
06,Austria,United Kingdom,708
06,Austria,Switzerland,674
06,Austria,France,651
06,Austria,Spain,532
06,Austria,Greece,479
06,Austria,Russia,360
06,Austria,Netherlands,341
06,Austria,Turkey,320
06,Austria,Croatia,282
06,Austria,Belgium,270
06,Austria,Romania,264
06,Austria,Ukraine,242
06,Austria,Poland,221
06,Austria,Serbia,195
06,Austria,Bulgaria,195
06,Austria,Czech Republic,172
06,Austria,United States,161
06,Austria,Sweden,145
06,Austria,Denmark,133
06,Austria,Israel,133
06,Austria,Hungary,124
06,Austria,Luxembourg,104
06,Austria,Egypt,100
06,Austria,Portugal,92
06,Austria,Norway,90
06,Austria,Slovenia,85
06,Austria,Iran,81
06,Austria,Cyprus,76
06,Austria,Finland,74
06,Austria,China,67
06,Austria,Slovakia,64
06,Austria,Belarus,63
06,Austria,Bosnia and Herzegovina,61
06,Austria,Albania,60
06,Austria,United Arab Emirates,60
06,Austria,Latvia,55
06,Austria,Moldova,55
06,Austria,Macedonia,53
06,Austria,Montenegro,52
06,Austria,Ireland,49
06,Austria,Qatar,47
06,Austria,Thailand,46
06,Austria,Malta,44
06,Austria,Estonia,39
06,Austria,Jordan,39
06,Austria,Lithuania,34
06,Austria,Armenia,31
06,Austria,Iraq,30
06,Austria,Canada,27
06,Austria,South Korea,22
06,Austria,Tunisia,21
06,Austria,Hong Kong,20
06,Austria,Ethiopia,17
06,Austria,Taiwan,13
06,Austria,India,13
06,Austria,Iceland,12
06,Austria,Georgia,9
06,Austria,Algeria,5
06,Austria,Kuwait,5
06,Austria,Jersey,4
06,Austria,Kazakhstan,3
06,Austria,Saudi Arabia,2
06,Austria,Lebanon,2
06,Austria,Morocco,2
06,Austria,Dominican Republic,1
06,Austria,Nigeria,1
06,Austria,Libya,1
06,Austria,Guernsey,1
06,Austria,Azerbaijan,1
06,Austria,Bahrain,1
06,Azerbaijan,Azerbaijan,407
06,Azerbaijan,Russia,399
06,Azerbaijan,Turkey,334
06,Azerbaijan,United Arab Emirates,126
06,Azerbaijan,Kazakhstan,120
06,Azerbaijan,Georgia,97
06,Azerbaijan,China,80
06,Azerbaijan,Iran,75
06,Azerbaijan,Ukraine,65
06,Azerbaijan,Iraq,64
06,Azerbaijan,Germany,57
06,Azerbaijan,Qatar,56
06,Azerbaijan,Italy,44
06,Azerbaijan,United Kingdom,38
06,Azerbaijan,Netherlands,32
06,Azerbaijan,Turkmenistan,29
06,Azerbaijan,Luxembourg,27
06,Azerbaijan,Hong Kong,26
06,Azerbaijan,United States,25
06,Azerbaijan,Afghanistan,25
06,Azerbaijan,Israel,23
06,Azerbaijan,France,22
06,Azerbaijan,Belarus,18
06,Azerbaijan,Hungary,13
06,Azerbaijan,Austria,12
06,Azerbaijan,Uzbekistan,9
06,Azerbaijan,Singapore,9
06,Azerbaijan,Latvia,9
06,Azerbaijan,Serbia,8
06,Azerbaijan,Japan,8
06,Azerbaijan,Spain,8
06,Azerbaijan,Kuwait,8
06,Azerbaijan,Malaysia,5
06,Azerbaijan,South Korea,5
06,Azerbaijan,Czech Republic,5
06,Azerbaijan,Saudi Arabia,4
06,Azerbaijan,Thailand,4
06,Azerbaijan,Croatia,3
06,Azerbaijan,Switzerland,2
06,Azerbaijan,Belgium,2
06,Azerbaijan,Poland,2
06,Azerbaijan,Norway,1
06,Azerbaijan,Slovakia,1
06,Azerbaijan,India,1
06,Azerbaijan,Ireland,1
06,Azerbaijan,Pakistan,1
06,Azerbaijan,Bulgaria,1
06,Azerbaijan,Romania,1
06,Azerbaijan,Bahrain,1
06,Azerbaijan,Cote d'Ivoire,1
06,Azerbaijan,Nepal,1
06,Bahamas,United Kingdom,17
06,Bahamas,Switzerland,2
06,Bahamas,France,1
06,Bahamas,Spain,1
06,Bahrain,Turkey,112
06,Bahrain,United Kingdom,89
06,Bahrain,Lebanon,62
06,Bahrain,Germany,42
06,Bahrain,France,30
06,Bahrain,Greece,22
06,Bahrain,Cyprus,22
06,Bahrain,Russia,17
06,Bahrain,Italy,15
06,Bahrain,Georgia,6
06,Bahrain,Belgium,5
06,Bahrain,Morocco,1
06,Bahrain,Azerbaijan,1
06,Bangladesh,Lebanon,2
06,Barbados,United Kingdom,67
06,Barbados,Germany,4
06,Belarus,Ukraine,390
06,Belarus,Turkey,131
06,Belarus,Bulgaria,113
06,Belarus,Russia,98
06,Belarus,Germany,91
06,Belarus,Lithuania,68
06,Belarus,Austria,68
06,Belarus,Poland,67
06,Belarus,Italy,60
06,Belarus,Georgia,54
06,Belarus,Greece,52
06,Belarus,France,41
06,Belarus,Latvia,37
06,Belarus,Montenegro,36
06,Belarus,Spain,32
06,Belarus,Czech Republic,32
06,Belarus,Hungary,31
06,Belarus,Netherlands,30
06,Belarus,Israel,29
06,Belarus,United Kingdom,22
06,Belarus,Switzerland,20
06,Belarus,Cyprus,19
06,Belarus,Sweden,17
06,Belarus,Azerbaijan,17
06,Belarus,Egypt,16
06,Belarus,United Arab Emirates,13
06,Belarus,Belgium,13
06,Belarus,Finland,13
06,Belarus,Iran,9
06,Belarus,Armenia,8
06,Belarus,Iraq,7
06,Belarus,Lebanon,4
06,Belarus,Serbia,3
06,Belarus,Albania,2
06,Belarus,Denmark,2
06,Belarus,Estonia,1
06,Belarus,Algeria,1
06,Belarus,Ireland,1
06,Belarus,Romania,1
06,Belgium,Spain,1997
06,Belgium,France,1397
06,Belgium,Italy,1368
06,Belgium,Germany,1302
06,Belgium,United Kingdom,1096
06,Belgium,Greece,485
06,Belgium,Portugal,480
06,Belgium,Switzerland,415
06,Belgium,Morocco,392
06,Belgium,Denmark,378
06,Belgium,Turkey,363
06,Belgium,Poland,348
06,Belgium,Sweden,346
06,Belgium,United States,328
06,Belgium,Austria,259
06,Belgium,Romania,220
06,Belgium,Czech Republic,202
06,Belgium,Netherlands,199
06,Belgium,Hungary,190
06,Belgium,Ireland,174
06,Belgium,Norway,146
06,Belgium,Croatia,139
06,Belgium,Israel,137
06,Belgium,Russia,131
06,Belgium,Belgium,128
06,Belgium,United Arab Emirates,125
06,Belgium,Bulgaria,123
06,Belgium,Finland,119
06,Belgium,Qatar,90
06,Belgium,China,89
06,Belgium,Malta,83
06,Belgium,Iceland,79
06,Belgium,Slovenia,70
06,Belgium,Latvia,70
06,Belgium,Canada,64
06,Belgium,Tunisia,58
06,Belgium,Egypt,57
06,Belgium,Estonia,53
06,Belgium,Cyprus,43
06,Belgium,Algeria,38
06,Belgium,Ukraine,35
06,Belgium,Lithuania,34
06,Belgium,Cameroon,31
06,Belgium,Nigeria,31
06,Belgium,Japan,30
06,Belgium,Senegal,30
06,Belgium,India,29
06,Belgium,Serbia,27
06,Belgium,Montenegro,25
06,Belgium,Ghana,23
06,Belgium,Uganda,21
06,Belgium,Slovakia,20
06,Belgium,Dominican Republic,20
06,Belgium,Hong Kong,17
06,Belgium,Angola,15
06,Belgium,Lebanon,15
06,Belgium,Thailand,14
06,Belgium,Moldova,14
06,Belgium,Albania,14
06,Belgium,Sierra Leone,14
06,Belgium,South Korea,13
06,Belgium,Belarus,13
06,Belgium,Macedonia,13
06,Belgium,Cote d'Ivoire,13
06,Belgium,Congo (Kinshasa),13
06,Belgium,Burkina Faso,13
06,Belgium,Mexico,12
06,Belgium,Cape Verde,11
06,Belgium,Ethiopia,11
06,Belgium,Saudi Arabia,11
06,Belgium,South Africa,9
06,Belgium,Bosnia and Herzegovina,9
06,Belgium,Cuba,8
06,Belgium,Luxembourg,7
06,Belgium,Isle of Man,5
06,Belgium,Kuwait,4
06,Belgium,Armenia,4
06,Belgium,Burundi,4
06,Belgium,Niger,4
06,Belgium,Liberia,4
06,Belgium,Gabon,3
06,Belgium,Central African Republic,3
06,Belgium,Sudan,2
06,Belgium,Jordan,2
06,Belgium,Bahrain,2
06,Belgium,Guernsey,2
06,Belgium,Jersey,2
06,Belgium,Azerbaijan,2
06,Belgium,Libya,2
06,Belgium,Singapore,1
06,Belgium,Iraq,1
06,Belgium,Tanzania,1
06,Belgium,Bermuda,1
06,Belgium,Turkmenistan,1
06,Belgium,Afghanistan,1
06,Belgium,Congo (Brazzaville),1
06,Belgium,Iran,1
06,Belgium,Togo,1
06,Belgium,Puerto Rico,1
06,Benin,France,22
06,Benin,Morocco,11
06,Bermuda,United Kingdom,36
06,Bermuda,Switzerland,5
06,Bermuda,France,3
06,Bermuda,Spain,2
06,Bermuda,Senegal,2
06,Bermuda,Italy,2
06,Bermuda,Portugal,1
06,Bermuda,Denmark,1
06,Bermuda,Sweden,1
06,Bermuda,Belgium,1
06,Bermuda,Jersey,1
06,Bermuda,Ireland,1
06,Bolivia,Spain,32
06,Bosnia and Herzegovina,Turkey,128
06,Bosnia and Herzegovina,Germany,123
06,Bosnia and Herzegovina,Austria,61
06,Bosnia and Herzegovina,Sweden,60
06,Bosnia and Herzegovina,Italy,57
06,Bosnia and Herzegovina,Croatia,56
06,Bosnia and Herzegovina,Serbia,53
06,Bosnia and Herzegovina,Slovenia,49
06,Bosnia and Herzegovina,United Arab Emirates,30
06,Bosnia and Herzegovina,Switzerland,15
06,Bosnia and Herzegovina,France,14
06,Bosnia and Herzegovina,Denmark,11
06,Bosnia and Herzegovina,Slovakia,11
06,Bosnia and Herzegovina,Netherlands,10
06,Bosnia and Herzegovina,Belgium,9
06,Bosnia and Herzegovina,Hungary,9
06,Bosnia and Herzegovina,United Kingdom,8
06,Bosnia and Herzegovina,Norway,7
06,Bosnia and Herzegovina,Saudi Arabia,7
06,Bosnia and Herzegovina,Lebanon,5
06,Bosnia and Herzegovina,Russia,3
06,Bosnia and Herzegovina,Bosnia and Herzegovina,2
06,Bosnia and Herzegovina,Greece,1
06,Bosnia and Herzegovina,Poland,1
06,Bosnia and Herzegovina,Israel,1
06,Botswana,Russia,1
06,Brazil,Portugal,306
06,Brazil,Spain,157
06,Brazil,France,120
06,Brazil,Germany,98
06,Brazil,United Kingdom,81
06,Brazil,Italy,78
06,Brazil,Netherlands,55
06,Brazil,Switzerland,39
06,Brazil,Turkey,30
06,Brazil,Qatar,22
06,Brazil,Morocco,21
06,Brazil,Luxembourg,7
06,Brazil,Greece,1
06,Brazil,Norway,1
06,Bulgaria,Germany,923
06,Bulgaria,Russia,642
06,Bulgaria,United Kingdom,613
06,Bulgaria,Bulgaria,374
06,Bulgaria,Poland,355
06,Bulgaria,Italy,259
06,Bulgaria,Czech Republic,224
06,Bulgaria,Austria,196
06,Bulgaria,Spain,156
06,Bulgaria,Israel,144
06,Bulgaria,France,131
06,Bulgaria,Turkey,128
06,Bulgaria,Belgium,122
06,Bulgaria,Greece,118
06,Bulgaria,Belarus,108
06,Bulgaria,Netherlands,102
06,Bulgaria,Romania,92
06,Bulgaria,Ukraine,78
06,Bulgaria,Norway,78
06,Bulgaria,Denmark,72
06,Bulgaria,Serbia,59
06,Bulgaria,Sweden,56
06,Bulgaria,Ireland,44
06,Bulgaria,Slovakia,42
06,Bulgaria,Switzerland,39
06,Bulgaria,Hungary,35
06,Bulgaria,Cyprus,34
06,Bulgaria,Qatar,31
06,Bulgaria,Finland,29
06,Bulgaria,Estonia,24
06,Bulgaria,Lithuania,23
06,Bulgaria,Iraq,17
06,Bulgaria,Latvia,16
06,Bulgaria,Iran,16
06,Bulgaria,Luxembourg,15
06,Bulgaria,Malta,14
06,Bulgaria,Portugal,10
06,Bulgaria,United Arab Emirates,10
06,Bulgaria,Croatia,6
06,Bulgaria,Macedonia,5
06,Bulgaria,Montenegro,4
06,Bulgaria,Lebanon,4
06,Bulgaria,Kuwait,4
06,Bulgaria,Turkmenistan,3
06,Bulgaria,Egypt,3
06,Bulgaria,Afghanistan,3
06,Bulgaria,Saudi Arabia,2
06,Bulgaria,Iceland,2
06,Bulgaria,Azerbaijan,2
06,Bulgaria,Kazakhstan,2
06,Bulgaria,Tunisia,2
06,Bulgaria,United States,1
06,Bulgaria,Jordan,1
06,Bulgaria,Thailand,1
06,Bulgaria,Armenia,1
06,Bulgaria,Jersey,1
06,Bulgaria,Slovenia,1
06,Bulgaria,Uzbekistan,1
06,Bulgaria,Georgia,1
06,Burkina Faso,France,23
06,Burkina Faso,Morocco,20
06,Burkina Faso,Turkey,18
06,Burkina Faso,Belgium,13
06,Burkina Faso,Italy,2
06,Burkina Faso,Luxembourg,2
06,Burkina Faso,Portugal,1
06,Burkina Faso,Germany,1
06,Burkina Faso,Ukraine,1
06,Cameroon,France,48
06,Cameroon,Belgium,30
06,Cameroon,Turkey,22
06,Cameroon,Morocco,18
06,Cameroon,Switzerland,2
06,Cameroon,Spain,2
06,Canada,United Kingdom,791
06,Canada,Germany,464
06,Canada,France,431
06,Canada,Netherlands,241
06,Canada,Italy,212
06,Canada,Ireland,137
06,Canada,Spain,127
06,Canada,Switzerland,111
06,Canada,Portugal,108
06,Canada,Greece,69
06,Canada,Belgium,65
06,Canada,Poland,56
06,Canada,Israel,53
06,Canada,Morocco,50
06,Canada,Turkey,40
06,Canada,United Arab Emirates,39
06,Canada,Denmark,31
06,Canada,India,28
06,Canada,Austria,26
06,Canada,Algeria,23
06,Canada,Hungary,20
06,Canada,Czech Republic,20
06,Canada,Saudi Arabia,17
06,Canada,Egypt,16
06,Canada,Pakistan,15
06,Canada,China,15
06,Canada,Qatar,14
06,Canada,Luxembourg,14
06,Canada,Ethiopia,13
06,Canada,Jordan,9
06,Canada,Tunisia,9
06,Canada,Croatia,6
06,Canada,Russia,2
06,Canada,Sweden,1
06,Canada,Norway,1
06,Canada,Canada,1
06,Cape Verde,Portugal,149
06,Cape Verde,United Kingdom,70
06,Cape Verde,Germany,26
06,Cape Verde,Italy,22
06,Cape Verde,Spain,21
06,Cape Verde,Netherlands,16
06,Cape Verde,Morocco,15
06,Cape Verde,France,9
06,Cape Verde,Belgium,9
06,Cape Verde,Czech Republic,8
06,Cape Verde,Slovakia,6
06,Cayman Islands,Italy,1
06,Cayman Islands,Greece,1
06,Central African Republic,Morocco,12
06,Central African Republic,France,2
06,Chad,France,15
06,Chad,Turkey,8
06,Chad,Morocco,7
06,Chad,Belgium,1
06,Chile,Spain,78
06,Chile,France,30
06,Chile,Italy,22
06,Chile,United Kingdom,17
06,China,Germany,584
06,China,France,366
06,China,Netherlands,347
06,China,United Kingdom,299
06,China,Italy,187
06,China,Finland,104
06,China,Turkey,90
06,China,Switzerland,89
06,China,Denmark,73
06,China,Spain,70
06,China,Austria,67
06,China,Belgium,64
06,China,Azerbaijan,64
06,China,Czech Republic,40
06,China,Poland,31
06,China,Ukraine,30
06,China,Sweden,30
06,China,Israel,28
06,China,Egypt,17
06,China,Algeria,9
06,China,Georgia,8
06,China,Hungary,1
06,Colombia,Spain,226
06,Colombia,Germany,30
06,Colombia,United Kingdom,27
06,Colombia,Netherlands,13
06,Colombia,France,2
06,Colombia,Portugal,1
06,Congo (Brazzaville),France,37
06,Congo (Brazzaville),Morocco,17
06,Congo (Brazzaville),Belgium,1
06,Congo (Brazzaville),United Kingdom,1
06,Congo (Brazzaville),Turkey,1
06,Congo (Kinshasa),Belgium,25
06,Congo (Kinshasa),France,24
06,Congo (Kinshasa),Morocco,15
06,Congo (Kinshasa),Germany,1
06,Congo (Kinshasa),Turkey,1
06,Costa Rica,Spain,30
06,Costa Rica,United Kingdom,12
06,Costa Rica,Switzerland,9
06,Cote d'Ivoire,France,46
06,Cote d'Ivoire,Morocco,35
06,Cote d'Ivoire,Turkey,27
06,Cote d'Ivoire,Belgium,13
06,Cote d'Ivoire,Lebanon,2
06,Cote d'Ivoire,Spain,1
06,Croatia,Germany,1039
06,Croatia,Croatia,969
06,Croatia,United Kingdom,841
06,Croatia,France,361
06,Croatia,Austria,286
06,Croatia,Italy,267
06,Croatia,Sweden,244
06,Croatia,Switzerland,192
06,Croatia,Norway,189
06,Croatia,Netherlands,148
06,Croatia,Belgium,136
06,Croatia,Spain,132
06,Croatia,Denmark,117
06,Croatia,Serbia,116
06,Croatia,Czech Republic,115
06,Croatia,Russia,110
06,Croatia,Finland,104
06,Croatia,Turkey,102
06,Croatia,Poland,89
06,Croatia,Ireland,73
06,Croatia,Greece,68
06,Croatia,Bosnia and Herzegovina,58
06,Croatia,Qatar,42
06,Croatia,Macedonia,34
06,Croatia,Slovakia,33
06,Croatia,United Arab Emirates,32
06,Croatia,Israel,27
06,Croatia,Portugal,20
06,Croatia,Latvia,18
06,Croatia,Romania,18
06,Croatia,Estonia,11
06,Croatia,Ukraine,10
06,Croatia,Luxembourg,9
06,Croatia,Bulgaria,7
06,Croatia,Slovenia,7
06,Croatia,Canada,6
06,Croatia,Montenegro,6
06,Croatia,South Korea,4
06,Croatia,Malta,4
06,Croatia,Hungary,3
06,Croatia,Azerbaijan,3
06,Croatia,Egypt,1
06,Croatia,Iceland,1
06,Croatia,Kuwait,1
06,Croatia,Belarus,1
06,Croatia,Lebanon,1
06,Croatia,Cyprus,1
06,Croatia,Albania,1
06,Cuba,Spain,79
06,Cuba,Germany,73
06,Cuba,France,56
06,Cuba,United Kingdom,52
06,Cuba,Russia,39
06,Cuba,Italy,32
06,Cuba,Netherlands,30
06,Cuba,Switzerland,8
06,Cuba,Portugal,4
06,Cuba,Poland,3
06,Cyprus,United Kingdom,1004
06,Cyprus,Russia,627
06,Cyprus,Greece,559
06,Cyprus,Israel,395
06,Cyprus,Germany,174
06,Cyprus,Lebanon,120
06,Cyprus,Romania,98
06,Cyprus,Sweden,89
06,Cyprus,Poland,77
06,Cyprus,Austria,77
06,Cyprus,Ukraine,61
06,Cyprus,France,58
06,Cyprus,Switzerland,52
06,Cyprus,Qatar,49
06,Cyprus,Norway,46
06,Cyprus,Italy,38
06,Cyprus,Jordan,35
06,Cyprus,Denmark,35
06,Cyprus,United Arab Emirates,34
06,Cyprus,Belgium,33
06,Cyprus,Serbia,32
06,Cyprus,Malta,31
06,Cyprus,Bulgaria,30
06,Cyprus,Netherlands,30
06,Cyprus,Egypt,25
06,Cyprus,Bahrain,21
06,Cyprus,Hungary,20
06,Cyprus,Lithuania,20
06,Cyprus,Spain,18
06,Cyprus,Belarus,18
06,Cyprus,Cyprus,15
06,Cyprus,Finland,14
06,Cyprus,Czech Republic,12
06,Cyprus,Moldova,9
06,Cyprus,Slovakia,9
06,Cyprus,Georgia,8
06,Cyprus,Ireland,8
06,Cyprus,Latvia,8
06,Cyprus,Saudi Arabia,4
06,Cyprus,Montenegro,3
06,Cyprus,Croatia,3
06,Cyprus,Iran,2
06,Cyprus,Estonia,1
06,Cyprus,Djibouti,1
06,Cyprus,Nigeria,1
06,Cyprus,Armenia,1
06,Czech Republic,Germany,866
06,Czech Republic,United Kingdom,612
06,Czech Republic,Italy,563
06,Czech Republic,Greece,522
06,Czech Republic,France,463
06,Czech Republic,Spain,403
06,Czech Republic,Russia,398
06,Czech Republic,Netherlands,271
06,Czech Republic,Turkey,236
06,Czech Republic,Bulgaria,224
06,Czech Republic,Poland,222
06,Czech Republic,Czech Republic,217
06,Czech Republic,Belgium,214
06,Czech Republic,Austria,168
06,Czech Republic,Israel,145
06,Czech Republic,Switzerland,141
06,Czech Republic,Sweden,140
06,Czech Republic,Slovakia,135
06,Czech Republic,Egypt,127
06,Czech Republic,Denmark,118
06,Czech Republic,Hungary,117
06,Czech Republic,Finland,109
06,Czech Republic,Croatia,108
06,Czech Republic,Ukraine,104
06,Czech Republic,Portugal,89
06,Czech Republic,Tunisia,86
06,Czech Republic,Norway,67
06,Czech Republic,United Arab Emirates,55
06,Czech Republic,Romania,54
06,Czech Republic,Serbia,48
06,Czech Republic,Latvia,48
06,Czech Republic,Ireland,47
06,Czech Republic,China,41
06,Czech Republic,South Korea,34
06,Czech Republic,United States,32
06,Czech Republic,Belarus,30
06,Czech Republic,Luxembourg,26
06,Czech Republic,Malta,22
06,Czech Republic,Canada,20
06,Czech Republic,Iceland,18
06,Czech Republic,Slovenia,14
06,Czech Republic,Cyprus,13
06,Czech Republic,Lebanon,12
06,Czech Republic,Qatar,11
06,Czech Republic,Montenegro,11
06,Czech Republic,Morocco,10
